"id","post_id","reply","author","author_dtm","usable","created_at","updated_at","platform_id"
64581,NAVER_MAP_661cbd18aa76d68f987c955d,"무병장수만사형통님, 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 저희는 항상 환자분들의 건강과 만족을 최우선으로 생각하고 있습니다. 앞으로도 더욱 좋은 진료를 제공할 수 있도록 노력하겠습니다.",내이튼치과의원,2024-09-29 11:25:45.863 +0900,true,2024-09-29 11:25:45.863 +0900,2024-09-29 11:25:45.863 +0900,
64192,NAVER_MAP_65ff9ef5c0bead4986c12825,"Yulmom님, 내이튼치과의원에 대한 소중한 의견 감사합니다. ""그냥 그래요""라는 표현에서 만족스럽지 못한 부분이 있었던 것 같아 안타깝습니다. 

혹시 구체적으로 어떤 점이 아쉬웠는지 말씀해 주시면, 원장님께서 개선할 수 있는 부분에 대해 더 깊이 고민해 보실 수 있을 것 같습니다. 여러분의 소중한 피드백은 저희에게 큰 도움이 됩니다. 추가적인 의견이 있으시면 언제든지 말씀해 주세요.",내이튼치과의원,2024-09-29 11:17:59.899 +0900,true,2024-09-29 11:17:59.899 +0900,2024-09-29 11:17:59.899 +0900,
64096,NAVER_MAP_65fed205ea959ed7ef8e281b,"홍이486님, 내이튼치과의원에 대한 긍정적인 평가 감사합니다. 원장님과 직원들이 친절하고 꼼꼼하게 진료를 진행하고 있다는 말씀은 큰 힘이 됩니다. 앞으로도 최선을 다해 환자분들께 좋은 서비스를 제공하도록 하겠습니다. 계속해서 많은 관심 부탁드립니다!",내이튼치과의원,2024-09-29 11:09:27.506 +0900,true,2024-09-29 11:09:27.507 +0900,2024-09-29 11:09:27.507 +0900,
64094,NAVER_MAP_661caa9d173cadd3c855e0f5,"gks****님, 내이튼치과의원에 대한 긍정적인 평가 감사합니다. 충치 진단에 있어 정확한 판단을 통해 소중한 치아를 지킬 수 있었다니 기쁩니다. 또한, 스케일링에 대한 만족도도 높게 평가해 주셔서 감사드립니다. 앞으로도 정기검진을 통해 건강한 치아를 유지하시길 바랍니다. 언제든지 필요하실 때 방문해 주세요!",내이튼치과의원,2024-09-29 11:09:03.323 +0900,true,2024-09-29 11:09:03.324 +0900,2024-09-29 11:09:03.324 +0900,
64093,NAVER_MAP_660ea4747ef3aaf14c7dd1e0,"triplejun님, 내이튼치과의원에 대한 소중한 의견 감사합니다. 긍정적인 평가를 주셔서 감사드립니다. 

더 나은 진료를 위해 항상 노력하겠습니다. 앞으로도 많은 관심 부탁드립니다.",내이튼치과의원,2024-09-29 11:08:54.430 +0900,true,2024-09-29 11:08:54.430 +0900,2024-09-29 11:08:54.430 +0900,
64092,NAVER_MAP_661486df957ab3b412e709f7,"연서짱90님, 내이튼치과의원에 대한 긍정적인 평가 감사합니다. 저희는 항상 환자분들께 최선을 다해 친절하게 대하려고 노력하고 있습니다. 앞으로도 좋은 경험을 제공할 수 있도록 계속해서 노력하겠습니다. 추가로 궁금한 점이나 필요하신 부분이 있다면 언제든지 말씀해 주세요.",내이튼치과의원,2024-09-29 11:08:41.752 +0900,true,2024-09-29 11:08:41.754 +0900,2024-09-29 11:08:41.754 +0900,
52073,NAVER_MAP_662b9d2fe067f7ed6b890ecf,"lms****님, 내이튼치과의원에 대한 소중한 의견 감사합니다. 내이튼만의 전문적인 치아살리기 치료 뿐만 아니라 앞으로 내원 고객님을 위해 더욱 친절한 진료환경을 만들도록 노력하겠습니다 다시 한 번 소중한 의견 주셔서 감사합니다.",내이튼치과의원,2024-09-28 10:16:58.553 +0900,true,2024-09-28 10:14:25.759 +0900,2024-09-28 10:16:58.554 +0900,
52071,NAVER_MAP_6642d3c77e3df107e77378e9,"triplejun님, 내이튼치과의원에 대한 긍정적인 평가 감사합니다. 상담이 친절하게 진행되었다니 기쁩니다. 앞으로도 환자분들께 최선을 다해 상담하고 치료할 수 있도록 노력하겠습니다. 추가로 궁금한 점이나 필요하신 부분이 있다면 언제든지 말씀해 주세요.",내이튼치과의원,2024-09-28 09:39:32.588 +0900,true,2024-09-28 09:39:32.589 +0900,2024-09-28 09:39:32.589 +0900,
52070,NAVER_MAP_66e7b82d29975b11e0140e05,"Ti n님, 내이튼치과의원에 대한 긍정적인 평가 감사합니다. 직원들의 따뜻한 서비스와 진료에 만족하셨다니 기쁩니다. 앞으로도 최선을 다해 환자분들께 좋은 경험을 제공할 수 있도록 노력하겠습니다. 추가로 궁금한 점이나 필요하신 부분이 있다면 언제든지 말씀해 주세요.",내이튼치과의원,2024-09-28 09:15:56.156 +0900,true,2024-09-28 09:01:02.354 +0900,2024-09-28 09:15:56.156 +0900,
52069,NAVER_MAP_61e53c30d7d4cc00500ecd65,"TG41님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희는 항상 환자분들의 편안함과 만족을 최우선으로 생각하고 있습니다. 앞으로도 더욱 나은 진료를 위해 노력하겠습니다. 감사합니다.",내이튼치과의원,2024-09-28 08:41:47.296 +0900,true,2024-09-28 08:41:47.296 +0900,2024-09-28 08:41:47.296 +0900,
52068,NAVER_MAP_61b58bbe1740f100500da7a2,"안녕하세요, obn****님.

내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 원장님과 직원들이 친절하게 대하고, 적정한 제품으로 임플란트를 진행한 점이 만족스러우셨다니 기쁩니다. 앞으로도 더욱 좋은 진료를 제공할 수 있도록 노력하겠습니다. 

혹시 추가로 궁금한 점이나 필요하신 서비스가 있으시면 언제든지 말씀해 주세요. 감사합니다.",내이튼치과의원,2024-09-28 08:41:16.570 +0900,true,2024-09-28 08:41:16.571 +0900,2024-09-28 08:41:16.571 +0900,
40116,NAVER_MAP_61e0f41bb266930050d65a93,"TG41님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희 병원에서의 경험이 좋으셨다니 기쁩니다. 앞으로도 최선을 다해 환자분들께 만족스러운 진료를 제공하도록 하겠습니다. 추가로 궁금한 점이나 필요하신 서비스가 있으시면 언제든지 말씀해 주세요.",내이튼치과의원,2024-09-28 01:47:45.400 +0900,true,2024-09-28 01:47:45.400 +0900,2024-09-28 01:47:45.400 +0900,
40115,NAVER_MAP_60ca92eb220a9c25456d61ef,"영이5432님, 소중한 리뷰 감사합니다. 윤 원장님과 의료진의 친절함, 그리고 치료 과정에서의 배려에 대해 이렇게 긍정적으로 말씀해 주셔서 기쁩니다. 환자분들이 편안하게 치료받을 수 있도록 노력하는 것이 저희의 목표입니다.

치과에 대한 두려움을 덜어드리기 위해 항상 최선을 다하고 있으며, 앞으로도 환자분의 소중한 의견을 바탕으로 더욱 발전해 나가겠습니다. 치료 중 불편한 점이 있으시면 언제든지 말씀해 주세요. 감사합니다!",내이튼치과의원,2024-09-28 01:46:09.146 +0900,true,2024-09-28 01:46:09.146 +0900,2024-09-28 01:46:09.146 +0900,
39988,NAVER_MAP_61e0f3f422f1890050467af8,"TG41님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희는 항상 환자분들의 만족을 최우선으로 생각하고 있습니다. 앞으로도 더욱 나은 진료를 위해 노력하겠습니다. 감사합니다.",내이튼치과의원,2024-09-28 00:58:27.165 +0900,true,2024-09-28 00:58:27.165 +0900,2024-09-28 00:58:27.165 +0900,
39987,NAVER_MAP_61e0f3a9cb56d2005001a92f,"TG41님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 친절한 서비스가 환자분들께 좋은 경험을 드릴 수 있도록 노력하고 있습니다. 앞으로도 더욱 발전하는 모습을 보여드리겠습니다. 감사합니다.",내이튼치과의원,2024-09-28 00:57:20.864 +0900,true,2024-09-28 00:57:20.864 +0900,2024-09-28 00:57:20.864 +0900,
39986,NAVER_MAP_636e3855ad3e7c8bc6c070a7,"써니84님, 내이튼치과의원에 대한 긍정적인 평가 감사합니다. 주차가 편하고 병원이 깔끔하다는 말씀은 저희에게 큰 힘이 됩니다. 앞으로도 쾌적한 환경을 유지하기 위해 노력하겠습니다. 방문해 주셔서 감사드립니다!",내이튼치과의원,2024-09-28 00:56:54.030 +0900,true,2024-09-28 00:56:54.031 +0900,2024-09-28 00:56:54.031 +0900,
36828,NAVER_MAP_6234d5661cde3e0050e9e079,"tjd****님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희 병원에서의 경험이 좋으셨다니 기쁩니다. 앞으로도 더욱 나은 진료를 위해 노력하겠습니다. 언제든지 필요하신 점이 있으시면 말씀해 주세요.",내이튼치과의원,2024-09-27 00:00:00.000 +0900,true,2024-09-27 23:18:37.723 +0900,2024-09-27 23:18:37.723 +0900,
36872,NAVER_MAP_60d6a61f5a65780050a03b70,"앤1719님, 내이튼치과의원에 대한 긍정적인 평가 감사합니다. 멀리서 찾아주신 만큼, 원장님과 직원들이 친절하게 대하고 과잉진료 없이 치료를 진행한 점이 만족스러웠다는 말씀에 기쁩니다. 앞으로도 최선을 다해 환자분들께 신뢰를 주는 진료를 이어가겠습니다. 다시 한 번 소중한 의견 주셔서 감사합니다.",내이튼치과의원,2024-09-27 00:00:00.000 +0900,true,2024-09-27 23:18:41.177 +0900,2024-09-27 23:18:41.177 +0900,
36831,NAVER_MAP_6292943724629f503e761ff2,"qud****님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희 병원에서의 경험이 좋으셨다니 기쁩니다. 앞으로도 최선을 다해 환자분들께 만족을 드릴 수 있도록 노력하겠습니다. 언제든지 필요하신 점이 있으시면 말씀해 주세요.",내이튼치과의원,2024-09-27 00:00:00.000 +0900,true,2024-09-27 23:18:37.744 +0900,2024-09-27 23:18:37.744 +0900,
36845,NAVER_MAP_60deb038f150af0050ed07a1,"안녕하세요, hif****님! 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 정말 감사합니다. 저희 병원의 시설과 직원들의 친절함을 칭찬해주셔서 기쁩니다. 앞으로도 항상 최상의 서비스를 제공할 수 있도록 노력하겠습니다. 소중한 리뷰 남겨주셔서 감사합니다!",내이튼치과의원,2024-09-26 00:00:00.000 +0900,true,2024-09-27 23:18:37.876 +0900,2024-09-27 23:18:37.876 +0900,
36844,NAVER_MAP_60deafc40d3a2000509bbe4d,"안녕하세요 wae****님, 내이튼치과의원입니다!

저희 병원의 1인 진료실을 마음에 들어해 주셔서 정말 기쁩니다. 환자분들께서 안심하고 진료를 받으실 수 있도록 항상 최선을 다하고 있습니다. 앞으로도 편안한 진료 환경을 제공하기 위해 노력하겠습니다.

소중한 리뷰 남겨주셔서 감사합니다!",내이튼치과의원,2024-09-26 00:00:00.000 +0900,true,2024-09-27 23:18:37.868 +0900,2024-09-27 23:18:37.868 +0900,
36683,NAVER_MAP_66dd644130afda3799c0dce6,"안녕하세요, psj****님! 

내이튼치과의원에 대한 긍정적인 평가 정말 감사드립니다. 저희의 서비스가 마음에 드셨다니 기쁩니다. 앞으로도 최선을 다해 환자분들께 만족을 드릴 수 있도록 노력하겠습니다. 

감사합니다!",내이튼치과의원,2024-09-25 00:00:00.000 +0900,true,2024-09-27 23:18:01.094 +0900,2024-09-27 23:18:01.094 +0900,
36868,NAVER_MAP_60d3bb197b286000501715bf,"안녕하세요 lj****님, 내이튼치과의원입니다!

저희 병원을 찾아주시고 소중한 시간을 내어 리뷰를 남겨주셔서 진심으로 감사드립니다. 발치 과정에 대해 설명드리고 친절하게 진료해드린 점이 도움이 되셨다니 정말 기쁩니다. 사랑니 발치가 아프지 않게 잘 되었다니 다행입니다. 앞으로도 lj****님께서 편안하게 진료받으실 수 있도록 최선을 다하겠습니다.

긍정적인 평가를 남겨주셔서 다시 한 번 감사드립니다. 리뷰를 남겨주셔서 감사합니다!",내이튼치과의원,2024-09-23 00:00:00.000 +0900,true,2024-09-27 23:18:41.124 +0900,2024-09-27 23:18:41.124 +0900,
36691,NAVER_MAP_66b9fb07bbcb797146918975,"희망전파자님, 소중한 리뷰 남겨주셔서 감사합니다! 저희 내이튼치과의원에서 친절한 설명을 받으셨다니 정말 기쁩니다. 앞으로도 환자분들께 최선을 다해 친절하고 정확한 정보를 제공하도록 하겠습니다. 다시 한 번 감사드립니다!",내이튼치과의원,2024-09-22 00:00:00.000 +0900,true,2024-09-27 23:18:01.157 +0900,2024-09-27 23:18:01.157 +0900,
36684,NAVER_MAP_66d5809828369c6ddb830e8d,"저희 내이튼치과를 찾아주셔서 감사합니다.
앞으로도 최선을 다해 정성껏 진료하는 내이튼치과 되겠습니다 ^^",내이튼치과의원,2024-09-10 00:00:00.000 +0900,true,2024-09-27 23:18:01.100 +0900,2024-09-27 23:18:01.100 +0900,
36681,NAVER_MAP_66df946cfe9e4f94b48a2362,"소중한 리뷰 감사합니다 ^^
환자분들의 건강한 치아 유지를 위해 앞으로도 최선을 다하는 내이튼치과 되겠습니다 :)",내이튼치과의원,2024-09-10 00:00:00.000 +0900,true,2024-09-27 23:18:01.066 +0900,2024-09-27 23:18:01.066 +0900,
36682,NAVER_MAP_66d5b692bb73a34186b1701a,"저희 치과를 찾아주셔서 감사합니다 :)
질높은 진료로 언제나 만족할수 있도록 최선을 다하겠습니다 ^^",내이튼치과의원,2024-09-10 00:00:00.000 +0900,true,2024-09-27 23:18:01.087 +0900,2024-09-27 23:18:01.087 +0900,
165521,MODOODOC_297482,"아뚜님, 소중한 리뷰 감사합니다. 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 기쁩니다. 병원이 깔끔하고 친절한 서비스를 제공할 수 있도록 노력하고 있으며, 스케일링에 대한 만족도도 높게 평가해 주셔서 감사드립니다. 주차 공간이 넓고 무료인 점도 많은 분들께서 편리하게 이용하실 수 있도록 도와드리고 있습니다. 앞으로도 더욱 발전하는 내이튼치과의원이 되도록 하겠습니다. 감사합니다!",내이튼치과의원,2024-09-09 01:39:02.000 +0900,true,2025-02-06 17:32:35.948 +0900,2025-02-06 17:32:35.948 +0900,
36685,NAVER_MAP_66d5381059ce4c776dfce5a4,"안녕하세요 ziqifp 님^^ . 저희 치과를 방문해주셔서 감사합니다.
항상 좋은진료로 최선을 다하는 내이튼치과 되겠습니다! :)",내이튼치과의원,2024-09-02 00:00:00.000 +0900,true,2024-09-27 23:18:01.113 +0900,2024-09-27 23:18:01.113 +0900,
36876,NAVER_MAP_60bdc267c6b1890050a5827a,"안녕하세요, 동탄내이튼치과입니다. 우선 시간 내어주시고 이렇게 소중한 리뷰 작성해주셔서 정말 감사드립니다. 앞으로도 환자 한분 한분 만족 드릴 수 있도록 최선을 다하는 동탄내이튼치과가 되겠습니다. 감사합니다. :)3",내이튼치과의원,2024-08-27 00:00:00.000 +0900,true,2024-09-27 23:18:41.215 +0900,2024-09-27 23:18:41.215 +0900,
36766,NAVER_MAP_63004011920c7e1611f46746,"안녕하세요, 동탄내이튼치과입니다. 우선 시간 내어주시고 이렇게 소중한 리뷰 작성해주셔서 정말 감사드립니다. 앞으로도 환자 한분 한분 만족 드릴 수 있도록 최선을 다하는 동탄내이튼치과가 되겠습니다. 감사합니다. :)3",내이튼치과의원,2024-08-27 00:00:00.000 +0900,true,2024-09-27 23:18:24.171 +0900,2024-09-27 23:18:24.171 +0900,
36869,NAVER_MAP_60d502564a1ef5005033fe45,"안녕하세요, 동탄내이튼치과입니다. 우선 시간 내어주시고 이렇게 소중한 리뷰 작성해주셔서 정말 감사드립니다. 앞으로도 환자 한분 한분 만족 드릴 수 있도록 최선을 다하는 동탄내이튼치과가 되겠습니다. 감사합니다. :)3",내이튼치과의원,2024-08-27 00:00:00.000 +0900,true,2024-09-27 23:18:41.149 +0900,2024-09-27 23:18:41.149 +0900,
36688,NAVER_MAP_66c053d18968199f88151802,리뷰 감사드립니다. 언제나 최선을 다해 정성껏 진료하는 내이튼치과 되겠습니다!^^,내이튼치과의원,2024-08-26 00:00:00.000 +0900,true,2024-09-27 23:18:01.135 +0900,2024-09-27 23:18:01.135 +0900,
36689,NAVER_MAP_66bbf3eded96c51947ff8906,"lllllliiiiilll26 님 소중한 리뷰 감사합니다. ^^
앞으로도 좋은 진료로 만족할수 있는 내이튼치과 되겠습니다! :)",내이튼치과의원,2024-08-26 00:00:00.000 +0900,true,2024-09-27 23:18:01.142 +0900,2024-09-27 23:18:01.142 +0900,
36687,NAVER_MAP_66c6f822a2c26ad67449d943,"한수정37 님 리뷰 감사합니다!! 항상 좋은 서비스, 좋은 진료로 만족할수 있도록 최선을 다하겠습니다 ^^",내이튼치과의원,2024-08-26 00:00:00.000 +0900,true,2024-09-27 23:18:01.127 +0900,2024-09-27 23:18:01.127 +0900,
36686,NAVER_MAP_66c8499c840647b56276cae0,"연서짱90 님 소중한 리뷰 감사드립니다.
항상 친절함 잃지 않는 내이튼치과 되겠습니다 :)",내이튼치과의원,2024-08-26 00:00:00.000 +0900,true,2024-09-27 23:18:01.121 +0900,2024-09-27 23:18:01.121 +0900,
36843,NAVER_MAP_60deaf4c38d99d0050f1a5d7,"안녕하세요, 동탄내이튼치과입니다. 우선 시간 내어주시고 이렇게 소중한 리뷰 작성해주셔서 정말 감사드립니다. 앞으로도 환자 한분 한분 만족 드릴 수 있도록 최선을 다하는 동탄내이튼치과가 되겠습니다. 감사합니다 :)",내이튼치과의원,2024-08-21 00:00:00.000 +0900,true,2024-09-27 23:18:37.862 +0900,2024-09-27 23:18:37.862 +0900,
36690,NAVER_MAP_66b6215d65cd87e15002f60f,"금여사88 님 리뷰 감사합니다.
앞으로도 좋은 진료를 위해 최선을 다하는 내이튼치과 되겠습니다 ^^",내이튼치과의원,2024-08-12 00:00:00.000 +0900,true,2024-09-27 23:18:01.151 +0900,2024-09-27 23:18:01.151 +0900,
36694,NAVER_MAP_66ac96baf7f503ff4fae6048,"무병장수만사형통 님 소중한 리뷰 감사합니다!
항상 좋은 진료로 만족할수 있는 내이튼치과 되겠습니다 ^^",내이튼치과의원,2024-08-08 00:00:00.000 +0900,true,2024-09-27 23:18:01.178 +0900,2024-09-27 23:18:01.178 +0900,
36692,NAVER_MAP_66aab24044346859a9346d68,"무원이78 님 저희 치과를 방문해주셔서 감사합니다.
앞으로도 최선을 다하는 내이튼치과 되겠습니다 :)",내이튼치과의원,2024-08-08 00:00:00.000 +0900,true,2024-09-27 23:18:01.164 +0900,2024-09-27 23:18:01.164 +0900,
36693,NAVER_MAP_66ac9758d0844a4c9fce38e8,"저희 치과를 방문해주셔서 감사합니다.
앞으로도 질높은 진료와 친절함으로 정성을 다하는 내이튼치과 되겠습니다 ! :)",내이튼치과의원,2024-08-08 00:00:00.000 +0900,true,2024-09-27 23:18:01.171 +0900,2024-09-27 23:18:01.171 +0900,
36701,NAVER_MAP_66af145f54443a5fe1473c62,"소중한 리뷰 감사합니다 ^^
항상 좋은 진료로 만족하실수 있도록 최선을 다하겠습니다 :)",내이튼치과의원,2024-08-08 00:00:00.000 +0900,true,2024-09-27 23:18:04.944 +0900,2024-09-27 23:18:04.944 +0900,
36709,NAVER_MAP_66a6219f113ad270cda50b44,"안녕하세요 러브아이84 님 소중한 리뷰 감사합니다.
언제나 만족감 높은 진료로 최선을 다하겠습니다!:)",내이튼치과의원,2024-07-29 00:00:00.000 +0900,true,2024-09-27 23:18:05.025 +0900,2024-09-27 23:18:05.025 +0900,
36696,NAVER_MAP_669ca809270dee9e83c400cd,"봄여름 가을겨울 님 저희 치과를 방문해 주셔서 감사합니다!
언제나 만족 높은 진료 보실수 있도록 최선을 다하겠습니다 :)",내이튼치과의원,2024-07-25 00:00:00.000 +0900,true,2024-09-27 23:18:01.192 +0900,2024-09-27 23:18:01.192 +0900,
36697,NAVER_MAP_668fa3c94df61f84c3a3b2d7,"기어 세컨 님 소중한 리뷰 감사합니다!
앞으로도 만족감 높은 진료로 최선을 다하는 내이튼치과 되겠습니다 :)",내이튼치과의원,2024-07-15 00:00:00.000 +0900,true,2024-09-27 23:18:01.199 +0900,2024-09-27 23:18:01.199 +0900,
36719,NAVER_MAP_6681ee6e11d9a021f24e1a92,"minirose1606 님 소중한 리뷰 감사합니다.
앞으로도 좋은진료로 보답하겠습니다^^",내이튼치과의원,2024-07-04 00:00:00.000 +0900,true,2024-09-27 23:18:09.449 +0900,2024-09-27 23:18:09.449 +0900,
36702,NAVER_MAP_66851676d1cbd8da839fca94,"러브아이84 님 리뷰 감사합니다 :)
항상 친절함과 좋은 진료로 최선을 다하는 내이튼치과 되겠습니다 ^^",내이튼치과의원,2024-07-04 00:00:00.000 +0900,true,2024-09-27 23:18:04.955 +0900,2024-09-27 23:18:04.955 +0900,
36704,NAVER_MAP_665eeefda6a76e32b6eb50d1,"항시세끼 님 저희 치과를 방문해주셔서 감사합니다.
항상 만족감 높은 진료로 보답하겠습니다 :)",내이튼치과의원,2024-06-11 00:00:00.000 +0900,true,2024-09-27 23:18:04.971 +0900,2024-09-27 23:18:04.971 +0900,
36705,NAVER_MAP_6659792e568d8fbb41bcd776,"차한잔의여유14 님 소중한 리뷰 감사합니다.
앞으로도 최선을 다하는 내이튼치과 되겠습니다! ^^",내이튼치과의원,2024-06-11 00:00:00.000 +0900,true,2024-09-27 23:18:04.978 +0900,2024-09-27 23:18:04.978 +0900,
36706,NAVER_MAP_665021e8d265963d1e462388,"일년초님 소중한 댓글 감사합니다!
항상 만족하는 진료 받으실 수 있도록 최선을 다하는 내이튼치과 되겠습니다 :)",내이튼치과의원,2024-05-28 00:00:00.000 +0900,true,2024-09-27 23:18:04.986 +0900,2024-09-27 23:18:04.986 +0900,
36700,NAVER_MAP_66525d2fd826e4e608eb1dbf,"홍이486님 리뷰 감사합니다^^
항상 친절함과 좋은 진료로 최선을 다하는 내이튼치과가 되겠습니다 :)",내이튼치과의원,2024-05-28 00:00:00.000 +0900,true,2024-09-27 23:18:04.790 +0900,2024-09-27 23:18:04.790 +0900,
36707,NAVER_MAP_664ab446e05b48dedde2d966,"ㅇ샛님ㅇ 님 소중한 리뷰 감사합니다^^
앞으로도 최선을 다하는 내이튼치과 되겠습니다! :)",내이튼치과의원,2024-05-21 00:00:00.000 +0900,true,2024-09-27 23:18:04.996 +0900,2024-09-27 23:18:04.996 +0900,
36716,NAVER_MAP_664aae8ea0df9c6b9d5021e6,"SunSeoFam 님 저희 치과를 방문해주셔서 감사합니다.
항상 친절하고 좋은 진료로 최선을 다하는 내이튼치과 되겠습니다^^",내이튼치과의원,2024-05-21 00:00:00.000 +0900,true,2024-09-27 23:18:05.085 +0900,2024-09-27 23:18:05.085 +0900,
36711,NAVER_MAP_6620a4a00bc3724f3b49111b,triplejun님 소중한 리뷰 감사합니다! 항상 최선을 다해 진료하는 내이튼치과 되겠습니다.,내이튼치과의원,2024-04-24 00:00:00.000 +0900,true,2024-09-27 23:18:05.040 +0900,2024-09-27 23:18:05.040 +0900,
36708,NAVER_MAP_66277dada3616ffacd586503,"sairens님 소중한 리뷰 감사합니다.
앞으로도 정성을 다해 진료하는 내이튼치과 되겠습니다^^",내이튼치과의원,2024-04-24 00:00:00.000 +0900,true,2024-09-27 23:18:05.017 +0900,2024-09-27 23:18:05.017 +0900,
36715,NAVER_MAP_662081bdc6493d7cde1cc1cb,"포쮜님 소중한 리뷰 감사합니다^^
앞으로도 최선을 다하는 내이튼치과 되겠습니다.",내이튼치과의원,2024-04-24 00:00:00.000 +0900,true,2024-09-27 23:18:05.073 +0900,2024-09-27 23:18:05.073 +0900,
36710,NAVER_MAP_6628728ab2f8b9cb18953208,"연서짱90님 소중한 리뷰 감사합니다
항상 최선을 다하는 동탄 내이튼치과가 되겠습니다^^",내이튼치과의원,2024-04-24 00:00:00.000 +0900,true,2024-09-27 23:18:05.033 +0900,2024-09-27 23:18:05.033 +0900,
36712,NAVER_MAP_661e3f984ac2e4826ff795ef,Onic님 소중한 리뷰 감사합니다. 상담 중에 실망을 드려서 죄송합니다. 병원 자체 내 교육을 통하여 불만족스러운 부분을 개선할 수 있도록 노력하겠습니다. 다시한번 죄송합니다.,내이튼치과의원,2024-04-17 00:00:00.000 +0900,true,2024-09-27 23:18:05.046 +0900,2024-09-27 23:18:05.046 +0900,
36713,NAVER_MAP_6617d1d5b0014838339ed6d9,triplejun님 소중한 리뷰 감사합니다. 환자분 한분한분 최선을 다하겠습니다.,내이튼치과의원,2024-04-17 00:00:00.000 +0900,true,2024-09-27 23:18:05.057 +0900,2024-09-27 23:18:05.057 +0900,
36714,NAVER_MAP_6617abf881aff743e39a77d8,안녕하세요 푸빙사랑님! 소중한 리뷰 감사합니다. 앞으로도 항상 만족감을 드릴 수 있도록 최선을 다하는 동탄내이튼치과가 되겠습니다. 감사합니다. ^^,내이튼치과의원,2024-04-13 00:00:00.000 +0900,true,2024-09-27 23:18:05.065 +0900,2024-09-27 23:18:05.065 +0900,
36699,NAVER_MAP_660fce7c2f8979f2f5e11400,안녕하세요 triplejun님~ 리뷰 감사합니다. 앞으로도 항상 만족감을 드릴 수 있도록 최선을 다하는 동탄내이튼치과가 되겠습니다. 감사합니다. :-),내이튼치과의원,2024-04-13 00:00:00.000 +0900,true,2024-09-27 23:18:04.769 +0900,2024-09-27 23:18:04.769 +0900,
36717,NAVER_MAP_65a467be81647da246f7832b,네잎클로버2114님 리뷰 감사합니다. 앞으로도 최선을 다하는 내이튼치과가 되겠습니다 :),내이튼치과의원,2024-01-15 00:00:00.000 +0900,true,2024-09-27 23:18:09.421 +0900,2024-09-27 23:18:09.421 +0900,
36718,NAVER_MAP_65879d58401e16905c2aeb58,안녕하세요 네잎클로버2114님~ 리뷰 감사합니다. 앞으로도 항상 만족감을 드릴 수 있도록 최선을 다하는 동탄내이튼치과가 되겠습니다. 감사합니다. :-),내이튼치과의원,2023-12-30 00:00:00.000 +0900,true,2024-09-27 23:18:09.435 +0900,2024-09-27 23:18:09.435 +0900,
36720,NAVER_MAP_6564279635ae0a9701c07a2f,shsky2001님 리뷰 감사합니다. 앞으로도 최선을 다하는 내이튼치과가 되겠습니다 :),내이튼치과의원,2023-11-29 00:00:00.000 +0900,true,2024-09-27 23:18:09.476 +0900,2024-09-27 23:18:09.476 +0900,
36721,NAVER_MAP_6565b9160146824d4c0b7fc2,안녕하세요 dauumi님~ 리뷰 감사합니다. 앞으로도 항상 만족감을 드릴 수 있도록 최선을 다하는 동탄내이튼치과가 되겠습니다. 감사합니다. :-),내이튼치과의원,2023-11-29 00:00:00.000 +0900,true,2024-09-27 23:18:09.489 +0900,2024-09-27 23:18:09.489 +0900,
36723,NAVER_MAP_655376ab99501aed9f22c5af,연애37님  리뷰 감사합니다. 앞으로도 최선을 다하는 내이튼치과가 되겠습니다 :),내이튼치과의원,2023-11-27 00:00:00.000 +0900,true,2024-09-27 23:18:09.529 +0900,2024-09-27 23:18:09.529 +0900,
36722,NAVER_MAP_6563013f1e68b22f15213a05,으랏챠챠차챠님 진료에 불편을 드려 죄송합니다. 앞으로 직원 교육에 더 신경쓰겠습니다.,내이튼치과의원,2023-11-27 00:00:00.000 +0900,true,2024-09-27 23:18:09.511 +0900,2024-09-27 23:18:09.511 +0900,
36724,NAVER_MAP_6526abb19fbcd395b3f1cbe2,안녕하세요 LILI93님~ 리뷰 감사합니다. 앞으로도 항상 만족감을 드릴 수 있도록 최선을 다하는 동탄내이튼치과가 되겠습니다. 감사합니다. :-),내이튼치과의원,2023-10-30 00:00:00.000 +0900,true,2024-09-27 23:18:13.699 +0900,2024-09-27 23:18:13.699 +0900,
36725,NAVER_MAP_64c0b0a3dc02d3a3dc2fab37,안녕하세요 샛님35님~ 리뷰 감사합니다. 앞으로도 항상 만족감을 드릴 수 있도록 최선을 다하는 동탄내이튼치과가 되겠습니다. 감사합니다. :-),내이튼치과의원,2023-08-17 00:00:00.000 +0900,true,2024-09-27 23:18:13.775 +0900,2024-09-27 23:18:13.775 +0900,
