"id","score","title","content","channel_id","store_name","store_detail","author","author_link","author_at","capture_img","usable","created_at","updated_at","is_insulting","is_defamatory","post_reply_ai_recommend_id","post_reply_id","store_channel_id","active_tags","treatment","enhanced_content","keywords","message_id","can_reply"
NAVER_MAP_655cbd739bb6c46e253a6ad6,1,"",굿,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,벤자민차차,https://m.place.naver.com/my/5ea463388f87a842bc0087c1/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=655cbd739bb6c46e253a6ad6&v=2,2023-11-20 00:00:00.000 +0900,"",true,2024-09-27 23:18:09.519 +0900,2024-10-16 16:50:21.900 +0900,false,false,66418,73156,597,,,,,,true
NAVER_MAP_6577a7b9996acbef86d80f53,0,"",👍,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,plosvee,https://m.place.naver.com/my/5cb170371f2493aad0f7e11e/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6577a7b9996acbef86d80f53&v=2,2023-11-17 00:00:00.000 +0900,"",true,2024-09-27 23:18:09.524 +0900,2024-10-26 13:12:24.400 +0900,false,false,66419,75840,597,,,,,,true
NAVER_MAP_655376ab99501aed9f22c5af,7,"","치과가는게 무서웠는데 다들 너무 친절하셔서
마음 편안하게 치료받고 왔습니다ㅎ",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,연애37,https://m.place.naver.com/my/5dc0c15c8f87a842bc9013eb/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=655376ab99501aed9f22c5af&v=2,2023-11-14 00:00:00.000 +0900,"",true,2024-09-27 23:18:09.529 +0900,2024-09-27 23:18:09.533 +0900,false,false,,36723,597,,,,,,true
NAVER_MAP_654679e3682f4bf6ca6f5e1e,0,"","ㄱㄱ
",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,벤자민차차,https://m.place.naver.com/my/5ea463388f87a842bc0087c1/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=654679e3682f4bf6ca6f5e1e&v=2,2023-11-05 00:00:00.000 +0900,"",true,2024-09-27 23:18:09.536 +0900,2024-10-12 18:10:54.788 +0900,false,false,66420,72330,597,,,,,,true
NAVER_MAP_6558b949b28dc457a7c6051b,2,"",친절하십니다,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,leeeun108,https://m.place.naver.com/my/5bc1ec47768ae46ce52f8442/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6558b949b28dc457a7c6051b&v=2,2023-10-28 00:00:00.000 +0900,"",true,2024-09-27 23:18:09.541 +0900,2024-10-16 16:52:23.895 +0900,false,false,66421,73157,597,,,,,,true
NAVER_MAP_6540c9d471865a166fc53144,1,"",좋아요 ,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,무병장수만사형통,https://m.place.naver.com/my/5efe6a93493ad9a9a0ebb31e/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6540c9d471865a166fc53144&v=2,2023-10-18 00:00:00.000 +0900,"",true,2024-09-27 23:18:09.548 +0900,2024-10-16 16:54:53.886 +0900,false,false,66422,73158,597,,,,,,true
NAVER_MAP_6558bf48009c3021f585e815,1,"",친절해요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,watershine69,https://m.place.naver.com/my/5db2a0138f87a842bc1d4b8d/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6558bf48009c3021f585e815&v=2,2023-10-16 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.684 +0900,2024-11-29 16:14:22.317 +0900,false,false,132841,75932,597,,,,,,true
NAVER_MAP_652bc16e8d085447436fa169,1,"",굿,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,벤자민차차,https://m.place.naver.com/my/5ea463388f87a842bc0087c1/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=652bc16e8d085447436fa169&v=2,2023-10-15 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.691 +0900,2024-11-05 15:30:59.787 +0900,false,false,66424,78441,597,,,,,,true
NAVER_MAP_6538e79aee63f50cb489a3eb,0,"",👍,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,plosvee,https://m.place.naver.com/my/5cb170371f2493aad0f7e11e/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6538e79aee63f50cb489a3eb&v=2,2023-10-14 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.695 +0900,2024-11-05 19:16:10.981 +0900,false,false,66425,78445,597,,,,,,true
NAVER_MAP_6526abb19fbcd395b3f1cbe2,7,"","하나하나 설명해 주시면서 치료해 주셔서 긴장도 덜 되고 편안하게 치료 받았습니다. 
",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,LILI93,https://m.place.naver.com/my/5dc49e248f87a842bce8d9ba/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6526abb19fbcd395b3f1cbe2&v=2,2023-10-11 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.700 +0900,2024-09-27 23:18:13.704 +0900,false,false,,36724,597,,,,,,true
NAVER_MAP_65167ba76a792e70b0ed673b,1,"",친절해요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,행복할래63,https://m.place.naver.com/my/5dc4703b8f87a842bcae2591/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=65167ba76a792e70b0ed673b&v=2,2023-09-22 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.707 +0900,2024-11-05 15:31:41.726 +0900,false,false,66426,78442,597,,,,,,true
NAVER_MAP_650e26fd37e1a51cd2f55d49,1,"",굿,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,요자까,https://m.place.naver.com/my/5c3c74e565aff7e2eac88c46/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=650e26fd37e1a51cd2f55d49&v=2,2023-09-18 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.712 +0900,2024-11-05 19:16:14.227 +0900,false,false,66427,78446,597,,,,,,true
NAVER_MAP_651be1c1ad98cc3a102609ad,1,"",굿!,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,Charles7827,https://m.place.naver.com/my/5ffd7741a26b86586d96b33d/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=651be1c1ad98cc3a102609ad&v=2,2023-09-16 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.721 +0900,2024-11-21 09:46:50.805 +0900,false,false,66429,78510,597,,,,,,true
NAVER_MAP_652e6a4df8b93868855dcc82,1,"","굿
",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,리이네,https://m.place.naver.com/my/5b83dd1b59a226178bc0a98f/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=652e6a4df8b93868855dcc82&v=2,2023-09-16 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.717 +0900,2024-11-21 09:46:55.899 +0900,false,false,66428,78511,597,,,,,,true
NAVER_MAP_6517bc584f172c7d313cbff7,1,"",굿,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,찜콩마미,https://m.place.naver.com/my/5efe70cfafcca6e20afd5f18/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6517bc584f172c7d313cbff7&v=2,2023-09-14 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.727 +0900,2024-11-21 09:46:59.772 +0900,false,false,66430,78512,597,,,,,,true
NAVER_MAP_65157008fd509df8a8b89350,1,"",친절해요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,뿡야93,https://m.place.naver.com/my/5c0ea5c2af5aa41b6bbd5b6a/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=65157008fd509df8a8b89350&v=2,2023-09-12 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.732 +0900,2024-11-05 15:31:51.724 +0900,false,false,66431,78443,597,,,,,,true
NAVER_MAP_65688b79eacf26a483a7056e,5,"",친절하고 꼼꼼해요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,행복할래63,https://m.place.naver.com/my/5dc4703b8f87a842bcae2591/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=65688b79eacf26a483a7056e&v=2,2023-09-12 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.738 +0900,2024-11-21 09:47:03.440 +0900,false,false,66432,78513,597,,,,,,true
NAVER_MAP_6514169875655469d30088c1,1,"",좋아요 ,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,무병장수만사형통,https://m.place.naver.com/my/5efe6a93493ad9a9a0ebb31e/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6514169875655469d30088c1&v=2,2023-09-11 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.745 +0900,2024-11-21 09:47:12.746 +0900,false,false,66433,78515,597,,,,,,true
NAVER_MAP_64ff24127f4c695d0377bfa7,1,"",친절해요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,ks****,https://m.place.naver.com/my/60ea76ff7b65df035bccfbb6/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=64ff24127f4c695d0377bfa7&v=2,2023-09-11 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.751 +0900,2024-11-21 09:47:08.756 +0900,false,false,66434,78514,597,,,,,,true
NAVER_MAP_6540948d240d3bc9c5925f7f,0,"",.,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,찜콩마미,https://m.place.naver.com/my/5efe70cfafcca6e20afd5f18/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6540948d240d3bc9c5925f7f&v=2,2023-09-07 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.757 +0900,2024-11-22 15:02:26.672 +0900,false,false,127617,80978,597,,,,,,true
NAVER_MAP_651415d9acbba779575df1db,2,"",좋아좋아 좋아요 ,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,무병장수만사형통,https://m.place.naver.com/my/5efe6a93493ad9a9a0ebb31e/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=651415d9acbba779575df1db&v=2,2023-09-05 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.761 +0900,2024-11-21 09:47:23.764 +0900,false,false,66436,78516,597,,,,,,true
NAVER_MAP_64d3a1f998f052e6e1b6f850,1,"",친절해요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,경기도주민,https://m.place.naver.com/my/5f27c8879ec8258e4ac078e9/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=64d3a1f998f052e6e1b6f850&v=2,2023-08-07 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.769 +0900,2024-11-21 09:47:26.882 +0900,false,false,66437,78517,597,,,,,,true
NAVER_MAP_64c0b0a3dc02d3a3dc2fab37,6,"",진료 잘 봐주시고 좋습니다 ,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,ㅇ샛님ㅇ,https://m.place.naver.com/my/5c791849f18d2007eb1a4e33/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=64c0b0a3dc02d3a3dc2fab37&v=2,2023-07-26 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.775 +0900,2024-09-27 23:18:13.780 +0900,false,false,,36725,597,,,,,,true
NAVER_MAP_64c0d305dd446d6951cf25df,0,"","지역 카페에서 좋다는 평이 많아 방문하게 되었습니다.
앞니가 부러져 치료가 시급한 상태로 방문하였고 데스크나 치위생사 선생님이 그리 친절한 편은 아니었습니다. 외과 원장님이 먼저 상태를 확인하시고 대표 원장님에게 진료를 보았고 제가 원하는 치료 방향과 맞지 않는 부분이 있었지만 진료 자체는 성심껏 잘해주셨습니다. 대표 원장님 스케줄이 워낙 바빠 상담 받는 내내 초조함이 있었으며 상담이 끝나자 마자 실장님과 2차 상담을 했습니다. 치료의 장,단점 등을 의사 선생님이 아닌 실장님에게 더 많이 들은 부분이 아쉬웠습니다. 대표 원장님 밝고 친절하시며 치료 비용도 비싸지도 싸지도 않은 중간 정도로 느꼈습니다.",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,소톨토리,https://m.place.naver.com/my/5c564077e885d4133dd612a6/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=64c0d305dd446d6951cf25df&v=2,2023-07-25 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.782 +0900,2024-09-29 15:00:48.384 +0900,false,false,66438,66435,597,,,,,,true
NAVER_MAP_64b1527ebd906b1e92fcadb2,0,"",.,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,ppi****,https://m.place.naver.com/my/5dc4dfd68f87a842bcefc5f8/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=64b1527ebd906b1e92fcadb2&v=2,2023-07-13 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.797 +0900,2024-11-22 15:04:03.797 +0900,false,false,66439,81818,597,,,,,,true
NAVER_MAP_64cd8fd81983e44bca7ba9a4,0,"",👍,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,plosvee,https://m.place.naver.com/my/5cb170371f2493aad0f7e11e/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=64cd8fd81983e44bca7ba9a4&v=2,2023-07-08 00:00:00.000 +0900,"",true,2024-09-27 23:18:13.802 +0900,2024-11-21 09:48:14.257 +0900,false,false,66440,78524,597,,,,,,true
NAVER_MAP_64a74412ed528fd5bcfb694c,5,"",꼼꼼하게 상담 잘 받았습니다. 감사합니다,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,안목바다새,https://m.place.naver.com/my/5b977b337e4abfe0823d448e/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=64a74412ed528fd5bcfb694c&v=2,2023-07-06 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.405 +0900,2024-09-27 23:18:16.410 +0900,false,false,,36726,597,,,,,,true
NAVER_MAP_64a379c232b69a3e2ab8b675,7,"",친절하시고 설명도 꼼꼼하게 잘해주시고 좋습니다 : ),NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,ㅇ샛님ㅇ,https://m.place.naver.com/my/5c791849f18d2007eb1a4e33/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=64a379c232b69a3e2ab8b675&v=2,2023-07-03 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.412 +0900,2024-11-05 18:57:48.736 +0900,false,false,66441,78444,597,,,,,,true
NAVER_MAP_648ec379c52a26b18c2a5396,1,"",굿,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,kim****,https://m.place.naver.com/my/6395002e1438fc3a9c42eb1e/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=648ec379c52a26b18c2a5396&v=2,2023-06-17 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.421 +0900,2024-11-21 09:48:16.594 +0900,false,false,66442,78525,597,,,,,,true
NAVER_MAP_648c734a32d02a0bf5999b18,1,"",좋아요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,소국80,https://m.place.naver.com/my/5e2c2a4e8f87a842bc2d7cb0/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=648c734a32d02a0bf5999b18&v=2,2023-06-08 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.426 +0900,2024-11-21 09:48:18.939 +0900,false,false,66443,78526,597,,,,,,true
NAVER_MAP_64584901b8fe832faae40def,1,"",굿,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,안목바다새,https://m.place.naver.com/my/5b977b337e4abfe0823d448e/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=64584901b8fe832faae40def&v=2,2023-04-20 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.431 +0900,2024-11-22 15:04:08.258 +0900,false,false,66444,81819,597,,,,,,true
NAVER_MAP_64377c2c5faf2e90e18c2cc6,8,"",소개받고  갔는데 친절하고 세심하게 설명도 해주고 아프지않게  지료도 잘 해 주어서  만족했어요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,리스토리36,https://m.place.naver.com/my/5efe2f4697c2663e9347e192/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=64377c2c5faf2e90e18c2cc6&v=2,2023-04-13 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.436 +0900,2024-09-27 23:18:16.443 +0900,false,false,,36727,597,,,,,,true
NAVER_MAP_642ad08ba0e4bfe885ac6a9e,10,"",인포분들 위생사분들도 넘 친절하시구 원장님도 짱 친절하세요!!! 과잉진료안하시구 필요한 이빨만 치료 권하시구 자세하게 설명해주시고 꼼꼼하게 잘 봐주세요 ㅎㅎ 치과 정착하기 힘들었는데 역시 인기있는이유있어요굿,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,비누작은언니,https://m.place.naver.com/my/5d56abc7740632e29c8ee6c4/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=642ad08ba0e4bfe885ac6a9e&v=2,2023-04-01 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.445 +0900,2024-09-27 23:18:16.455 +0900,false,false,,36728,597,,,,,,true
NAVER_MAP_6420db49ff9a63823eacbd8d,1,"",굿,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,안목바다새,https://m.place.naver.com/my/5b977b337e4abfe0823d448e/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6420db49ff9a63823eacbd8d&v=2,2023-03-23 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.457 +0900,2024-09-27 23:18:16.459 +0900,false,false,,36729,597,,,,,,true
NAVER_MAP_64158fce3c2df067bc45819c,1,"",굿,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,영구9641,https://m.place.naver.com/my/5e0800e68f87a842bc1422a3/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=64158fce3c2df067bc45819c&v=2,2023-03-18 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.462 +0900,2024-09-27 23:18:16.464 +0900,false,false,,36730,597,,,,,,true
NAVER_MAP_641fee77e36cfa25033cd21e,8,"","의사선생님 친절하시고 과잉진료 안하셔서 믿을만한 치과 찾은거같아요.
",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,홍자매하우스,https://m.place.naver.com/my/5bf688b68383a1f72ea32087/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=641fee77e36cfa25033cd21e&v=2,2023-03-16 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.474 +0900,2024-09-29 15:31:26.956 +0900,false,false,66445,66446,597,,,,,,true
NAVER_MAP_6412ce9bb34521eded0ddc5a,4,"",깨끗하고 친절해요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,어울41,https://m.place.naver.com/my/5dcf2c5b8f87a842bc3e4e67/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6412ce9bb34521eded0ddc5a&v=2,2023-03-16 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.467 +0900,2024-09-27 23:18:16.471 +0900,false,false,,36731,597,,,,,,true
NAVER_MAP_641fa52d8509ba346896f8c5,0,"",👍,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,plosvee,https://m.place.naver.com/my/5cb170371f2493aad0f7e11e/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=641fa52d8509ba346896f8c5&v=2,2023-03-13 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.483 +0900,2024-11-22 15:04:12.009 +0900,false,false,66446,81820,597,,,,,,true
NAVER_MAP_6410642e45e5aab226ffe465,8,"","갑자기 잇몸이 너무 붓고 아파서 방문했어요
동네 주민은 아니고, 동탄까지 볼일있어서 갔는데 시간이 잠깐 남아서 예약없이 방문햇는데 친절하게 응대해주셔서 금방 진료받았습니다
원장님도 설명 잘해주시고, 과잉진료없어서 좋았어요",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,홀리데이Holy,https://m.place.naver.com/my/5bd472077beb851c3a19d29c/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6410642e45e5aab226ffe465&v=2,2023-03-13 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.488 +0900,2024-09-27 23:18:16.493 +0900,false,false,,36732,597,,,,,,true
NAVER_MAP_63fabb036d32996682065108,7,"",과잉자료 안하고 의사 선생님도 간호사분들도 친절하셔서 진료 잘 받고 왔어요^^,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,녹색구두,https://m.place.naver.com/my/5c48f79d26ad9e1723569a24/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=63fabb036d32996682065108&v=2,2023-02-25 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.496 +0900,2024-09-27 23:18:16.501 +0900,false,false,,36733,597,,,,,,true
NAVER_MAP_647f31addc9bae82e3f718f7,1,"",친절해요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,행복할래63,https://m.place.naver.com/my/5dc4703b8f87a842bcae2591/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=647f31addc9bae82e3f718f7&v=2,2023-02-17 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.504 +0900,2024-11-22 15:04:23.923 +0900,false,false,66447,81822,597,,,,,,true
NAVER_MAP_63edebfb3fb99075adccd137,5,"",가글마취하구 안 아프게 스케일링했습니다~!,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,일년초,https://m.place.naver.com/my/5e298ea78f87a842bc9a71af/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=63edebfb3fb99075adccd137&v=2,2023-02-16 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.510 +0900,2024-09-27 23:18:16.514 +0900,false,false,,36734,597,,,,,,true
NAVER_MAP_63ecce04c26d15054f99441d,7,"",치료과정을 상세하고 친절한 치료 해줍니다.....굿!,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,Charles7827,https://m.place.naver.com/my/5ffd7741a26b86586d96b33d/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=63ecce04c26d15054f99441d&v=2,2023-02-10 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.517 +0900,2024-09-27 23:18:16.523 +0900,false,false,,36735,597,,,,,,true
NAVER_MAP_63fca9371e4485cf1627a688,1,"",친절해요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,행복할래63,https://m.place.naver.com/my/5dc4703b8f87a842bcae2591/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=63fca9371e4485cf1627a688&v=2,2023-02-02 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.526 +0900,2024-11-22 15:04:22.348 +0900,false,false,66448,81821,597,,,,,,true
NAVER_MAP_63fca99b5abf4dc21f38c803,1,"",친절해요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,행복할래63,https://m.place.naver.com/my/5dc4703b8f87a842bcae2591/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=63fca99b5abf4dc21f38c803&v=2,2023-01-31 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.532 +0900,2024-11-21 09:47:31.116 +0900,false,false,66449,78518,597,,,,,,true
NAVER_MAP_63d762ccb1597704f44f32b0,8,"",원장님도 간호사분들도 모두 친절하시고 편안하게 치료해주셔서 너무좋고 강력추천합니다.,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,항시세끼,https://m.place.naver.com/my/5ca7589eefeb2a2fb56e5862/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=63d762ccb1597704f44f32b0&v=2,2023-01-30 00:00:00.000 +0900,"",true,2024-09-27 23:18:16.539 +0900,2024-09-27 23:18:16.545 +0900,false,false,,36736,597,,,,,,true
NAVER_MAP_63fcaacdb63ab46ed2c257d7,1,"",친절해요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,행복할래63,https://m.place.naver.com/my/5dc4703b8f87a842bcae2591/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=63fcaacdb63ab46ed2c257d7&v=2,2023-01-27 00:00:00.000 +0900,"",true,2024-09-27 23:18:20.152 +0900,2024-12-25 00:21:02.433 +0900,false,false,66450,96159,597,,,,,,true
NAVER_MAP_63be5b709e3c161c236777b1,5,"",진료 예약및 설명을 친절하게 해주셨습니다.,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,길가의 꽃잎,https://m.place.naver.com/my/5ec0ffbe8f87a842bcbc3735/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=63be5b709e3c161c236777b1&v=2,2023-01-10 00:00:00.000 +0900,"",true,2024-09-27 23:18:20.158 +0900,2024-09-27 23:18:20.161 +0900,false,false,,36737,597,,,,,,true
NAVER_MAP_63bcf73e89ba8ff00355f699,5,"",자세히 봐 주시고 과잉없어요.,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,연서짱90,https://m.place.naver.com/my/5dc3d64b8f87a842bcb8dd01/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=63bcf73e89ba8ff00355f699&v=2,2023-01-09 00:00:00.000 +0900,"",true,2024-09-27 23:18:20.164 +0900,2024-09-27 23:18:20.168 +0900,false,false,,36738,597,,,,,,true
NAVER_MAP_63a8ed45f3b1392b9ac0748c,7,"","설명도 자세히 해주시고
친절하게 상담을 잘 해주셨엉ㆍㅡ",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,ysy****,https://m.place.naver.com/my/5c048f5e52354221ccc44fb0/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=63a8ed45f3b1392b9ac0748c&v=2,2022-12-24 00:00:00.000 +0900,"",true,2024-09-27 23:18:20.171 +0900,2024-09-27 23:18:20.176 +0900,false,false,,36739,597,,,,,,true
NAVER_MAP_63a7035c66b96f4bf8036882,8,"",추천받아 처음 방문했는데 꼼꼼히 잘봐주시고 편하게 대해주셔서 너무 좋아요 가족 모두 이곳으로 치과는 정할듯요~~,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,항시세끼,https://m.place.naver.com/my/5ca7589eefeb2a2fb56e5862/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=63a7035c66b96f4bf8036882&v=2,2022-12-23 00:00:00.000 +0900,"",true,2024-09-27 23:18:20.179 +0900,2024-09-27 23:18:20.185 +0900,false,false,,36740,597,,,,,,true
NAVER_MAP_63a2fa6860f4ff08c7d7b2a8,7,"","친절히설명도잘해주시고
치료가잘되어좋아요.
",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,dakskkk,https://m.place.naver.com/my/5c984706bbe25f64c810e514/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=63a2fa6860f4ff08c7d7b2a8&v=2,2022-12-13 00:00:00.000 +0900,"",true,2024-09-27 23:18:20.187 +0900,2024-09-27 23:18:20.191 +0900,false,false,,36741,597,,,,,,true
